gene,g1_ppi_score,hub_score_norm,archs4_coexpr,ppi_score_sum,label,dataset
ASIC2,0.0,0.0,0.0,0.0,0,Carnevale22
ASIC3,0.0,0.0,0.4602,0.0,0,Carnevale22
ASIC4,0.0,0.0,0.0,0.0,0,Carnevale22
ASIC5,0.0,0.0,0.0,0.0,0,Carnevale22
ASL,0.0,0.0,0.0,0.0,0,Carnevale22
ASMT,0.0,0.0,0.0,0.0,0,Carnevale22
ASMTL,0.0,0.0,0.0,0.0,0,Carnevale22
ASNS,0.0,0.0556,0.0,0.0492,0,Carnevale22
ASNSD1,0.0,0.0,0.0,0.0,0,Carnevale22
ASPA,0.0,0.0,0.0,0.0,0,Carnevale22
ASPDH,0.0,0.0,0.0,0.0,0,Carnevale22
ASPG,0.0,0.0556,0.0,0.0361,0,Carnevale22
ASPH,0.0,0.0,0.0,0.0,0,Carnevale22
ASPHD1,0.0,0.0,0.0,0.0,0,Carnevale22
ASPHD2,0.0,0.0,0.0,0.0,0,Carnevale22
ASPM,0.0,0.0,0.0,0.0,0,Carnevale22
ASPN,0.0,0.0,0.0,0.0,0,Carnevale22
ASPRV1,0.0,0.0,0.0,0.0,0,Carnevale22
ASPSCR1,0.0,0.0556,0.0,0.039,0,Carnevale22
ASRGL1,0.0,0.0,0.0,0.0,0,Carnevale22
ASS1,0.0,0.0,0.0,0.0,0,Carnevale22
ASTE1,0.0,0.0,0.0,0.0,0,Carnevale22
ASTL,0.0,0.0,0.0,0.0,0,Carnevale22
ASTN1,0.0,0.0,0.0,0.0,0,Carnevale22
ASTN2,0.0,0.0,0.0,0.0,0,Carnevale22
ASXL1,0.0,0.1111,0.0,0.0804,0,Carnevale22
ASXL2,0.0,0.0,0.0,0.0,0,Carnevale22
ASXL3,0.0,0.0556,0.0,0.0589,0,Carnevale22
ASZ1,0.0,0.0,0.0,0.0,0,Carnevale22
ATAD1,0.0,0.0,0.0,0.0,0,Carnevale22
ATAD2,0.0,0.1667,0.0,0.1327,0,Carnevale22
ATAD2B,0.0,0.1111,0.0,0.0795,0,Carnevale22
ATAD3A,0.0,0.0556,0.0,0.0335,0,Carnevale22
ATAD3B,0.0,0.0,0.0,0.0,0,Carnevale22
ATAD3C,0.0,0.0,0.0,0.0,1,Carnevale22
ATAD5,0.0,0.0556,0.0,0.0717,0,Carnevale22
ATAT1,0.0,0.0,0.0,0.0,0,Carnevale22
ATCAY,0.0,0.0,0.0,0.0,0,Carnevale22
ATE1,0.0,0.0,0.3688,0.0,0,Carnevale22
ATF3,0.0,0.1667,0.0,0.1418,0,Carnevale22
ATF4,0.926,0.1667,0.0,0.194,0,Carnevale22
ATF5,0.0,0.1111,0.0,0.0945,1,Carnevale22
ATF6,0.0,0.1667,0.0,0.163,1,Carnevale22
ATF6B,0.0,0.1111,0.0,0.0955,0,Carnevale22
ATF7,0.0,0.0,0.0,0.0,0,Carnevale22
ATF7IP,0.0,0.0,0.0,0.0,0,Carnevale22
ATF7IP2,0.0,0.0,0.0,0.0,0,Carnevale22
ATG10,0.0,0.1667,0.0,0.1691,0,Carnevale22
ATG101,0.0,0.1667,0.0,0.1962,0,Carnevale22
ATG12,0.0,0.2778,0.0,0.2865,0,Carnevale22
ATG13,0.0,0.1667,0.0,0.2006,0,Carnevale22
ATG14,0.0,0.2222,0.0,0.2479,0,Carnevale22
ATG16L1,0.0,0.1667,0.0,0.2161,0,Carnevale22
ATG16L2,0.0,0.1111,0.0,0.0988,0,Carnevale22
ATG2A,0.0,0.1111,0.0,0.1202,0,Carnevale22
ATG2B,0.0,0.1111,0.0,0.1133,0,Carnevale22
ATG3,0.0,0.2222,0.0,0.2411,0,Carnevale22
ATG4A,0.0,0.1111,0.0,0.113,0,Carnevale22
ATG4B,0.0,0.1667,0.0,0.1828,0,Carnevale22
ATG4C,0.0,0.1111,0.0,0.1111,0,Carnevale22
ATG4D,0.0,0.1111,0.0,0.1117,0,Carnevale22
ATG5,0.0,0.2778,0.0,0.2902,0,Carnevale22
ATG7,0.0,0.3333,0.0,0.3384,0,Carnevale22
ATG9A,0.0,0.1667,0.0,0.1611,0,Carnevale22
ATG9B,0.0,0.1111,0.0,0.132,0,Carnevale22
ATIC,0.919,0.1667,0.0,0.1583,1,Carnevale22
ATL1,0.0,0.0,0.0,0.0,0,Carnevale22
ATL2,0.0,0.0,0.0,0.0,0,Carnevale22
ATL3,0.0,0.0,0.0,0.0,0,Carnevale22
ATM,0.0,0.2222,0.0,0.2349,0,Carnevale22
ATMIN,0.0,0.0,0.0,0.0,0,Carnevale22
ATN1,0.0,0.0,0.5796,0.0,0,Carnevale22
ATOH1,0.0,0.0,0.0,0.0,0,Carnevale22
ATOH7,0.0,0.0,0.0,0.0,0,Carnevale22
ATOH8,0.0,0.0,0.0,0.0,0,Carnevale22
ATOSA,0.0,0.0,0.0,0.0,0,Carnevale22
ATOSB,0.0,0.0,0.0,0.0,0,Carnevale22
ATOX1,0.0,0.0,0.0,0.0,0,Carnevale22
ATP10A,0.0,0.0,0.0,0.0,1,Carnevale22
ATP10B,0.0,0.0,0.0,0.0,0,Carnevale22
ATP10D,0.0,0.0,0.0,0.0,0,Carnevale22
ATP11A,0.0,0.0,0.0,0.0,0,Carnevale22
ATP11AUN,0.0,0.0,0.0,0.0,0,Carnevale22
ATP11B,0.0,0.0,0.0,0.0,0,Carnevale22
ATP11C,0.0,0.0,0.0,0.0,0,Carnevale22
ATP12A,0.466,0.0556,0.0,0.0355,0,Carnevale22
ATP13A1,0.0,0.0,0.0,0.0,1,Carnevale22
ATP13A2,0.0,0.0,0.0,0.0,0,Carnevale22
ATP13A3,0.0,0.0,0.0,0.0,0,Carnevale22
ATP13A4,0.0,0.0,0.0,0.0,0,Carnevale22
ATP13A5,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1A1,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1A2,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1A3,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1A4,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1B1,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1B2,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1B3,0.0,0.0,0.0,0.0,0,Carnevale22
ATP1B4,0.0,0.0,0.0,0.0,0,Carnevale22
ATP23,0.0,0.0,0.0,0.0,0,Carnevale22
ATP2A1,0.0,0.0556,0.0,0.0363,0,Carnevale22
ATP2A3,0.0,0.0,0.0,0.0,0,Carnevale22
ATP2B1,0.921,0.0556,0.0,0.0702,0,Carnevale22
ATP2B3,0.932,0.0556,0.0,0.0711,0,Carnevale22
ATP2B4,0.929,0.1111,0.0,0.1115,0,Carnevale22
ATP2C1,0.0,0.0,0.0,0.0,0,Carnevale22
ATP2C2,0.0,0.0,0.0,0.0,0,Carnevale22
ATP4A,0.471,0.0556,0.0,0.0359,0,Carnevale22
ATP4B,0.0,0.0,0.0,0.0,0,Carnevale22
ATP5F1E,0.0,0.0,0.0,0.0,0,Carnevale22
ATP5IF1,0.0,0.0,0.0,0.0,0,Carnevale22
ATP5MC1,0.955,0.0556,0.0,0.0728,0,Carnevale22
ATP5MC2,0.956,0.0556,0.0,0.0729,0,Carnevale22
ATP5MC3,0.955,0.0556,0.0,0.0728,0,Carnevale22
ATP5ME,0.435,0.0556,0.0,0.0332,0,Carnevale22
ATP5MF,0.595,0.0556,0.0,0.0454,1,Carnevale22
ATP5MGL,0.563,0.0556,0.0,0.0429,0,Carnevale22
ATP5MJ,0.0,0.0,0.0,0.0,0,Carnevale22
ATP5MK,0.0,0.0,0.0,0.0,0,Carnevale22
ATP5PB,0.626,0.0556,0.0,0.0477,0,Carnevale22
ATP5PD,0.614,0.0556,0.0,0.0468,0,Carnevale22
ATP5PF,0.41,0.0556,0.0,0.0313,0,Carnevale22
ATP6AP1,0.999,0.1111,0.5633,0.1129,0,Carnevale22
ATP6AP1L,0.917,0.0556,0.0,0.0699,0,Carnevale22
ATP6AP2,0.999,0.0556,0.0,0.0762,0,Carnevale22
ATP6V0A1,0.999,0.0556,0.0,0.0762,0,Carnevale22
ATP6V0A2,0.999,0.0556,0.0,0.0762,0,Carnevale22
ATP6V0A4,0.999,0.0556,0.0,0.0762,0,Carnevale22
ATP6V0D1,1.0,0.0556,0.0,0.0418,1,Carnevale22
ATP6V0D2,0.971,0.0556,0.0,0.074,0,Carnevale22
ATP6V0E1,0.99,0.0556,0.4872,0.0755,0,Carnevale22
ATP6V0E2,0.948,0.0556,0.0,0.0723,0,Carnevale22
ATP6V1B1,0.999,0.0556,0.0,0.0762,0,Carnevale22
ATP6V1B2,0.999,0.1111,0.5172,0.1172,0,Carnevale22
ATP6V1C1,0.998,0.0556,0.3276,0.0761,0,Carnevale22
ATP6V1C2,0.977,0.0556,0.0,0.0745,0,Carnevale22
ATP6V1E2,0.996,0.0556,0.0,0.0759,0,Carnevale22
ATP6V1F,0.999,0.0556,0.4985,0.0762,1,Carnevale22
ATP6V1G1,0.999,0.1111,0.0,0.1165,1,Carnevale22
ATP6V1G2,0.98,0.0556,0.0,0.0747,0,Carnevale22
ATP6V1G3,0.953,0.0556,0.0,0.0727,0,Carnevale22
ATP6V1H,0.999,0.0556,0.0,0.0762,0,Carnevale22
ATP7A,0.0,0.0,0.0,0.0,0,Carnevale22
ATP7B,0.0,0.0556,0.0,0.0418,0,Carnevale22
ATP8A1,0.0,0.0,0.0,0.0,0,Carnevale22
ATP8A2,0.0,0.0,0.0,0.0,0,Carnevale22
ATP8B1,0.0,0.0556,0.0,0.0356,0,Carnevale22
ATP8B2,0.0,0.0,0.0,0.0,0,Carnevale22
ATP8B3,0.0,0.0,0.0,0.0,0,Carnevale22
ATP8B4,0.0,0.0,0.0,0.0,0,Carnevale22
ATP9A,0.0,0.0,0.0,0.0,0,Carnevale22
ATP9B,0.0,0.0,0.0,0.0,0,Carnevale22
ATPAF1,0.0,0.0,0.0,0.0,0,Carnevale22
ATPAF2,0.0,0.0,0.0,0.0,0,Carnevale22
ATPSCKMT,0.0,0.0,0.0,0.0,1,Carnevale22
ATRAID,0.0,0.0,0.0,0.0,0,Carnevale22
ATRIP,0.0,0.0,0.0,0.0,0,Carnevale22
ATRN,0.0,0.0,0.0,0.0,0,Carnevale22
ATRNL1,0.0,0.0,0.0,0.0,0,Carnevale22
ATRX,0.0,0.1111,0.3312,0.0991,0,Carnevale22
ATXN1,0.0,0.0,0.0,0.0,0,Carnevale22
ATXN10,0.0,0.0,0.0,0.0,0,Carnevale22
ATXN1L,0.0,0.0,0.0,0.0,0,Carnevale22
ATXN2,0.0,0.0,0.0,0.0,0,Carnevale22
ATXN2L,0.0,0.0556,0.5079,0.0399,0,Carnevale22
ATXN3,0.0,0.0556,0.0,0.0754,1,Carnevale22
ATXN3L,0.0,0.0556,0.0,0.0746,0,Carnevale22
ATXN7,0.0,0.1111,0.0,0.0651,0,Carnevale22
ATXN7L1,0.0,0.0,0.0,0.0,1,Carnevale22
ATXN7L2,0.0,0.0,0.0,0.0,0,Carnevale22
ATXN7L3,0.0,0.1111,0.4546,0.083,0,Carnevale22
ATXN7L3B,0.0,0.0,0.0,0.0,0,Carnevale22
AUH,0.0,0.0,0.0,0.0,0,Carnevale22
AUNIP,0.0,0.0,0.0,0.0,0,Carnevale22
AUP1,0.0,0.0556,0.0,0.0367,0,Carnevale22
AURKA,0.0,0.0,0.0,0.0,0,Carnevale22
AURKAIP1,0.0,0.0,0.0,0.0,0,Carnevale22
AURKC,0.0,0.0,0.0,0.0,0,Carnevale22
AUTS2,0.0,0.0,0.0,0.0,0,Carnevale22
AVEN,0.0,0.0,0.0,0.0,0,Carnevale22
AVIL,0.0,0.0,0.0,0.0,0,Carnevale22
AVL9,0.0,0.0,0.0,0.0,0,Carnevale22
AVPI1,0.0,0.0,0.0,0.0,0,Carnevale22
AVPR1A,0.0,0.0,0.0,0.0,0,Carnevale22
AVPR1B,0.0,0.0,0.0,0.0,0,Carnevale22
AVPR2,0.0,0.0556,0.0,0.0384,0,Carnevale22
AWAT1,0.0,0.0,0.0,0.0,1,Carnevale22
AWAT2,0.0,0.0,0.0,0.0,0,Carnevale22
AXDND1,0.0,0.0,0.0,0.0,0,Carnevale22
AXIN1,0.0,0.1111,0.0,0.1101,0,Carnevale22
AXIN2,0.0,0.0,0.0,0.0,0,Carnevale22
AXL,0.0,0.1667,0.0,0.1729,0,Carnevale22
AZGP1,0.0,0.0,0.0,0.0,0,Carnevale22
AZI2,0.0,0.0,0.3215,0.0,0,Carnevale22
AZIN1,0.0,0.0,0.0,0.0,0,Carnevale22
AZIN2,0.0,0.0,0.0,0.0,0,Carnevale22
AZU1,0.0,0.0,0.0,0.0,0,Carnevale22
B2M,0.0,0.2222,0.0,0.1992,0,Carnevale22
B3GALNT1,0.0,0.0,0.0,0.0,0,Carnevale22
B3GALNT2,0.0,0.0,0.3862,0.0,0,Carnevale22
B3GALT1,0.0,0.0,0.0,0.0,0,Carnevale22
B3GALT2,0.0,0.0,0.0,0.0,0,Carnevale22
B3GALT4,0.0,0.1667,0.4607,0.1629,0,Carnevale22
B3GALT5,0.0,0.0,0.0,0.0,0,Carnevale22
B3GALT6,0.0,0.0,0.0,0.0,0,Carnevale22
B3GAT1,0.0,0.1111,0.0,0.0879,0,Carnevale22
B3GAT2,0.0,0.0,0.0,0.0,0,Carnevale22
B3GAT3,0.0,0.0556,0.0,0.0317,0,Carnevale22
B3GLCT,0.0,0.0,0.0,0.0,0,Carnevale22
B3GNT2,0.0,0.0,0.0,0.0,0,Carnevale22
B3GNT3,0.0,0.0,0.0,0.0,0,Carnevale22
B3GNT4,0.0,0.0,0.0,0.0,0,Carnevale22
B3GNT5,0.0,0.1111,0.0,0.0676,0,Carnevale22
B3GNT7,0.0,0.0,0.0,0.0,0,Carnevale22
B3GNT9,0.0,0.0,0.0,0.0,0,Carnevale22
B3GNTL1,0.0,0.0,0.0,0.0,0,Carnevale22
B4GALNT1,0.0,0.1667,0.0,0.2004,0,Carnevale22
B4GALNT2,0.0,0.0,0.0,0.0,0,Carnevale22
B4GALNT3,0.0,0.0,0.0,0.0,0,Carnevale22
B4GALNT4,0.0,0.0,0.0,0.0,0,Carnevale22
B4GALT1,0.0,0.0556,0.0,0.0346,0,Carnevale22
B4GALT2,0.0,0.0556,0.0,0.035,0,Carnevale22
B4GALT3,0.0,0.0556,0.0,0.0316,0,Carnevale22
B4GALT4,0.0,0.0556,0.0,0.0426,0,Carnevale22
B4GALT5,0.0,0.1667,0.0,0.142,0,Carnevale22
B4GALT6,0.0,0.2222,0.0,0.2337,0,Carnevale22
B4GALT7,0.0,0.1111,0.0,0.0717,0,Carnevale22
B4GAT1,0.0,0.0,0.0,0.0,0,Carnevale22
B9D1,0.0,0.0,0.0,0.0,0,Carnevale22
B9D2,0.0,0.0,0.4618,0.0,0,Carnevale22
BAALC,0.0,0.0,0.0,0.0,0,Carnevale22
BAAT,0.0,0.0,0.0,0.0,0,Carnevale22
BABAM1,0.0,0.0,0.0,0.0,0,Carnevale22
BABAM2,0.0,0.0,0.0,0.0,0,Carnevale22
BACE1,0.0,0.0556,0.0,0.0341,0,Carnevale22
BACE2,0.0,0.0,0.0,0.0,0,Carnevale22
BACH2,0.0,0.1111,0.0,0.1003,1,Carnevale22
BAD,0.971,0.0556,0.0,0.074,0,Carnevale22
BAG1,0.0,0.1111,0.0,0.1215,0,Carnevale22
BAG2,0.0,0.0556,0.2959,0.0762,0,Carnevale22
BAG3,0.0,0.2222,0.0,0.2534,0,Carnevale22
BAG4,0.0,0.0556,0.0,0.0735,0,Carnevale22
BAG5,0.0,0.0556,0.0,0.0746,0,Carnevale22
BAG6,0.0,0.1111,0.5584,0.0991,0,Carnevale22
BAGE2,0.0,0.0,0.0,0.0,0,Carnevale22
BAHCC1,0.0,0.0,0.0,0.0,0,Carnevale22
BAHD1,0.0,0.0,0.0,0.0,0,Carnevale22
BAIAP2,0.0,0.0556,0.0,0.0465,0,Carnevale22
BAIAP2L1,0.0,0.0,0.0,0.0,0,Carnevale22
BAIAP2L2,0.0,0.0556,0.0,0.0412,0,Carnevale22
BAIAP3,0.0,0.0,0.0,0.0,0,Carnevale22
BAK1,0.0,0.0556,0.0,0.058,0,Carnevale22
BAMBI,0.0,0.0,0.0,0.0,0,Carnevale22
BANF2,0.0,0.0,0.0,0.0,0,Carnevale22
BANK1,0.0,0.0,0.0,0.0,0,Carnevale22
BANP,0.0,0.0,0.0,0.0,0,Carnevale22
BARD1,0.0,0.0,0.0,0.0,0,Carnevale22
BARHL1,0.0,0.0,0.0,0.0,0,Carnevale22
BARHL2,0.0,0.0,0.0,0.0,0,Carnevale22
BARX1,0.0,0.0,0.0,0.0,1,Carnevale22
BARX2,0.0,0.0,0.0,0.0,0,Carnevale22
BASP1,0.0,0.0,0.0,0.0,0,Carnevale22
BATF,0.0,0.1667,0.5178,0.1413,0,Carnevale22
BATF2,0.0,0.0556,0.0,0.0702,0,Carnevale22
BATF3,0.0,0.0556,0.0,0.072,0,Carnevale22
BAX,0.924,0.1667,0.0,0.1596,0,Carnevale22
BAZ1A,0.0,0.0,0.0,0.0,0,Carnevale22
BAZ1B,0.0,0.1111,0.0,0.1229,0,Carnevale22
BAZ2A,0.0,0.0,0.0,0.0,1,Carnevale22
BAZ2B,0.0,0.0,0.0,0.0,0,Carnevale22
BBC3,0.0,0.0,0.0,0.0,0,Carnevale22
BBIP1,0.0,0.0,0.0,0.0,0,Carnevale22
BBLN,0.0,0.0,0.0,0.0,0,Carnevale22
BBOF1,0.0,0.0,0.0,0.0,0,Carnevale22
BBOX1,0.413,0.0556,0.0,0.0315,0,Carnevale22
BBS1,0.0,0.0,0.0,0.0,0,Carnevale22
BBS10,0.0,0.0,0.3451,0.0,0,Carnevale22
BBS12,0.0,0.0,0.0,0.0,0,Carnevale22
BBS2,0.0,0.0,0.0,0.0,0,Carnevale22
BBS4,0.0,0.0,0.0,0.0,0,Carnevale22
BBS5,0.0,0.0,0.0,0.0,0,Carnevale22
BBS7,0.0,0.0,0.0,0.0,0,Carnevale22
BBS9,0.0,0.0,0.0,0.0,0,Carnevale22
BBX,0.0,0.0,0.0,0.0,1,Carnevale22
BCAN,0.0,0.0,0.0,0.0,0,Carnevale22
BCAP29,0.0,0.0,0.0,0.0,0,Carnevale22
BCAP31,0.0,0.1111,0.0,0.0762,0,Carnevale22
BCAR1,0.0,0.1111,0.0,0.1089,0,Carnevale22
BCAR3,0.0,0.0,0.0,0.0,0,Carnevale22
BCAS1,0.0,0.0,0.0,0.0,0,Carnevale22
BCAS2,0.0,0.1667,0.0,0.2204,0,Carnevale22
BCAS3,0.0,0.0556,0.0,0.0335,0,Carnevale22
BCAS4,0.0,0.0,0.0,0.0,0,Carnevale22
BCAT1,0.0,0.0556,0.0,0.0367,0,Carnevale22
BCAT2,0.0,0.0556,0.0,0.0342,0,Carnevale22
BCCIP,0.0,0.0556,0.0,0.0688,0,Carnevale22
BCDIN3D,0.0,0.0,0.0,0.0,0,Carnevale22
BCHE,0.0,0.1667,0.0,0.152,0,Carnevale22
BCKDHA,0.0,0.0,0.0,0.0,0,Carnevale22
BCKDHB,0.0,0.0,0.0,0.0,0,Carnevale22
BCKDK,0.0,0.0556,0.461,0.0406,1,Carnevale22
BCL10,0.0,0.1667,0.0,0.1147,0,Carnevale22
BCL11A,0.466,0.1667,0.0,0.1422,0,Carnevale22
BCL11B,0.0,0.3333,0.0,0.2752,0,Carnevale22
BCL2,0.0,0.6111,0.0,0.6062,0,Carnevale22
BCL2A1,0.0,0.0556,0.5141,0.0562,0,Carnevale22
BCL2L1,0.0,0.3333,0.0,0.3253,0,Carnevale22
BCL2L10,0.0,0.0556,0.0,0.0611,0,Carnevale22
BCL2L11,0.0,0.1667,0.0,0.1593,1,Carnevale22
BCL2L12,0.0,0.0,0.0,0.0,0,Carnevale22
BCL2L13,0.0,0.0,0.0,0.0,0,Carnevale22
BCL2L14,0.0,0.0,0.0,0.0,0,Carnevale22
BCL2L15,0.0,0.0,0.0,0.0,0,Carnevale22
BCL2L2,0.0,0.0556,0.0,0.0753,0,Carnevale22
BCL2L2-PABPN1,0.0,0.0,0.0,0.0,0,Carnevale22
BCL3,0.0,0.0556,0.0,0.0762,0,Carnevale22
BCL6,0.0,0.2778,0.0,0.272,0,Carnevale22
BCL6B,0.0,0.0556,0.0,0.0346,0,Carnevale22
BCL7A,0.0,0.0,0.0,0.0,0,Carnevale22
BCL7B,0.0,0.0,0.0,0.0,0,Carnevale22
BCL7C,0.0,0.0556,0.0,0.0312,0,Carnevale22
BCL9,0.0,0.0556,0.0,0.0345,0,Carnevale22
BCL9L,0.0,0.0,0.4969,0.0,0,Carnevale22
BCLAF1,0.0,0.2222,0.0,0.1725,0,Carnevale22
BCLAF3,0.0,0.0556,0.0,0.0426,0,Carnevale22
BCO1,0.0,0.0,0.0,0.0,0,Carnevale22
BCO2,0.0,0.0,0.0,0.0,0,Carnevale22
BCOR,0.0,0.0,0.0,0.0,0,Carnevale22
BCORL1,0.0,0.0,0.4859,0.0,0,Carnevale22
BCR,0.0,0.0,0.0,0.0,0,Carnevale22
BCS1L,0.0,0.0,0.0,0.0,0,Carnevale22
BDH1,0.0,0.0,0.0,0.0,0,Carnevale22
BDH2,0.0,0.0,0.0,0.0,0,Carnevale22
BDKRB1,0.0,0.0,0.0,0.0,0,Carnevale22
BDKRB2,0.0,0.0,0.0,0.0,0,Carnevale22
BEAN1,0.0,0.0,0.0,0.0,0,Carnevale22
BECN1,0.0,0.2222,0.0,0.2187,0,Carnevale22
BECN2,0.0,0.1111,0.0,0.1189,0,Carnevale22
BEGAIN,0.0,0.0,0.0,0.0,0,Carnevale22
BEND2,0.0,0.0,0.0,0.0,0,Carnevale22
BEND3,0.0,0.0,0.0,0.0,0,Carnevale22
BEND4,0.0,0.0,0.0,0.0,0,Carnevale22
BEND5,0.0,0.0,0.0,0.0,0,Carnevale22
BEND6,0.0,0.0,0.0,0.0,0,Carnevale22
BEND7,0.0,0.0,0.0,0.0,0,Carnevale22
BEST1,0.0,0.0556,0.0,0.0504,0,Carnevale22
BEST2,0.0,0.0,0.0,0.0,0,Carnevale22
BEST3,0.0,0.0,0.0,0.0,0,Carnevale22
BEST4,0.0,0.0,0.0,0.0,0,Carnevale22
BET1,0.0,0.0,0.0,0.0,0,Carnevale22
BET1L,0.0,0.0,0.0,0.0,0,Carnevale22
BEX1,0.0,0.0,0.0,0.0,0,Carnevale22
BEX2,0.0,0.0,0.0,0.0,0,Carnevale22
BEX3,0.0,0.0,0.0,0.0,0,Carnevale22
BEX4,0.0,0.0,0.0,0.0,0,Carnevale22
BEX5,0.0,0.0,0.0,0.0,0,Carnevale22
BFAR,0.0,0.0,0.0,0.0,0,Carnevale22
BFSP1,0.0,0.0,0.0,0.0,0,Carnevale22
BFSP2,0.0,0.0,0.0,0.0,0,Carnevale22
BGLAP,0.0,0.0,0.0,0.0,0,Carnevale22
BGN,0.0,0.0,0.0,0.0,0,Carnevale22
BHLHA15,0.0,0.0,0.0,0.0,0,Carnevale22
BHLHA9,0.0,0.0,0.0,0.0,0,Carnevale22
BHLHE22,0.0,0.0,0.0,0.0,0,Carnevale22
BHLHE23,0.0,0.0,0.0,0.0,0,Carnevale22
BHLHE40,0.0,0.0,0.0,0.0,0,Carnevale22
BHLHE41,0.0,0.0,0.0,0.0,0,Carnevale22
BHMT,0.0,0.0,0.0,0.0,0,Carnevale22
BHMT2,0.0,0.0,0.0,0.0,0,Carnevale22
BICC1,0.0,0.0,0.0,0.0,0,Carnevale22
BICD1,0.0,0.0,0.0,0.0,0,Carnevale22
BICD2,0.0,0.0,0.0,0.0,0,Carnevale22
BICDL1,0.0,0.0,0.0,0.0,0,Carnevale22
BICDL2,0.0,0.0,0.0,0.0,0,Carnevale22
BICRA,0.0,0.0556,0.0,0.0707,0,Carnevale22
BICRAL,0.0,0.0,0.0,0.0,0,Carnevale22
BID,0.0,0.0,0.0,0.0,0,Carnevale22
BIK,0.0,0.0,0.0,0.0,0,Carnevale22
BIN1,0.0,0.0556,0.0,0.042,0,Carnevale22
BIN2,0.0,0.0,0.6646,0.0,1,Carnevale22
BIN3,0.0,0.0556,0.0,0.0538,0,Carnevale22
BIRC2,0.0,0.1111,0.0,0.133,0,Carnevale22
BIRC3,0.0,0.1111,0.0,0.1372,0,Carnevale22
BIRC6,0.46,0.2222,0.0,0.1391,0,Carnevale22
BIRC7,0.0,0.0,0.0,0.0,0,Carnevale22
BIRC8,0.0,0.0,0.0,0.0,0,Carnevale22
BIVM,0.0,0.0,0.0,0.0,0,Carnevale22
BIVM-ERCC5,0.0,0.0,0.0,0.0,0,Carnevale22
BLCAP,0.0,0.0,0.0,0.0,0,Carnevale22
BLID,0.0,0.0,0.0,0.0,0,Carnevale22
BLK,0.0,0.0,0.0,0.0,0,Carnevale22
BLM,0.0,0.0,0.0,0.0,0,Carnevale22
BLMH,0.0,0.0,0.0,0.0,0,Carnevale22
BLNK,0.0,0.4444,0.0,0.4851,0,Carnevale22
BLOC1S1,0.0,0.0,0.4981,0.0,0,Carnevale22
BLOC1S2,0.0,0.0,0.0,0.0,0,Carnevale22
BLOC1S3,0.0,0.0,0.0,0.0,0,Carnevale22
BLOC1S4,0.0,0.0,0.0,0.0,0,Carnevale22
BLOC1S5,0.0,0.0556,0.0,0.0368,0,Carnevale22
BLOC1S6,0.0,0.0,0.0,0.0,0,Carnevale22
BLTP1,0.0,0.0,0.0,0.0,1,Carnevale22
BLTP2,0.0,0.0,0.0,0.0,0,Carnevale22
BLTP3A,0.0,0.0,0.0,0.0,0,Carnevale22
BLTP3B,0.0,0.0,0.0,0.0,0,Carnevale22
BLVRA,0.0,0.0,0.0,0.0,0,Carnevale22
BLVRB,0.0,0.0,0.4914,0.0,0,Carnevale22
BLZF1,0.0,0.0,0.0,0.0,0,Carnevale22
BMAL1,0.0,0.0,0.0,0.0,0,Carnevale22
BMAL2,0.0,0.0,0.0,0.0,0,Carnevale22
BMERB1,0.0,0.0,0.0,0.0,0,Carnevale22
BMF,0.0,0.0,0.0,0.0,0,Carnevale22
BMI1,0.0,0.0,0.3112,0.0,0,Carnevale22
BMP1,0.0,0.0,0.0,0.0,0,Carnevale22
BMP10,0.0,0.0,0.0,0.0,0,Carnevale22
BMP15,0.0,0.0,0.0,0.0,0,Carnevale22
BMP2,0.0,0.0556,0.0,0.0342,0,Carnevale22
BMP2K,0.0,0.0,0.0,0.0,0,Carnevale22
BMP3,0.0,0.0,0.0,0.0,0,Carnevale22
BMP4,0.479,0.1111,0.0,0.0865,1,Carnevale22
BMP5,0.0,0.0,0.0,0.0,0,Carnevale22
BMP6,0.0,0.0,0.0,0.0,0,Carnevale22
BMP7,0.0,0.0556,0.0,0.0333,0,Carnevale22
BMP8A,0.0,0.0,0.0,0.0,0,Carnevale22
BMP8B,0.0,0.0,0.0,0.0,0,Carnevale22
BMPER,0.0,0.0,0.0,0.0,1,Carnevale22
BMPR1A,0.0,0.0556,0.0,0.0428,0,Carnevale22
BMPR1B,0.0,0.0,0.0,0.0,0,Carnevale22
BMPR2,0.0,0.0556,0.3789,0.0327,0,Carnevale22
BMS1,0.0,0.0,0.0,0.0,1,Carnevale22
BMT2,0.428,0.0556,0.3468,0.0326,0,Carnevale22
BMX,0.0,0.0,0.0,0.0,0,Carnevale22
BNC2,0.0,0.0,0.0,0.0,0,Carnevale22
BNIP1,0.0,0.0,0.0,0.0,1,Carnevale22
BNIP2,0.0,0.0,0.0,0.0,0,Carnevale22
BNIP3,0.0,0.1667,0.0,0.1713,0,Carnevale22
BNIP3L,0.0,0.1111,0.352,0.1317,0,Carnevale22
BNIP5,0.0,0.0,0.0,0.0,0,Carnevale22
